y_coord,x_coord
0,140
0,363
1,140
1,363
2,140
2,363
3,140
3,363
4,140
4,363
5,140
5,363
6,140
6,363
7,140
7,363
8,140
8,363
9,140
9,363
10,140
10,363
11,140
11,363
12,140
12,363
13,140
13,363
14,140
14,363
15,140
15,363
16,140
16,363
17,140
17,363
18,140
18,363
19,140
19,363
20,140
20,363
21,140
21,363
22,140
22,363
23,140
23,363
24,140
24,363
25,140
25,363
26,140
26,363
27,140
27,363
28,140
28,363
29,140
29,363
30,140
30,362
31,140
31,362
32,140
32,363
33,140
33,363
34,140
34,363
35,140
35,363
36,139
36,363
37,139
37,363
38,139
38,363
39,139
39,363
40,139
40,363
41,139
41,363
42,139
42,363
43,139
43,363
44,139
44,363
45,139
45,363
46,139
46,363
47,139
47,363
48,139
48,362
49,139
49,362
50,139
50,362
51,139
51,362
52,139
52,362
53,139
53,362
54,139
54,362
55,139
55,362
56,139
56,362
57,138
57,362
58,138
58,362
59,138
59,354
59,355
59,356
59,357
59,358
59,359
59,360
59,361
60,138
60,352
60,353
61,137
61,351
62,137
62,350
63,137
63,350
64,137
64,350
65,137
65,350
66,137
66,350
67,137
67,351
67,352
67,353
67,354
67,355
67,356
67,357
67,358
67,359
67,360
67,361
68,137
68,362
69,137
69,363
70,137
70,363
71,137
71,363
72,137
72,363
73,137
73,363
74,137
74,363
75,136
75,363
76,136
76,363
77,136
77,363
78,136
78,363
79,136
79,364
80,136
80,364
81,136
81,364
82,136
82,365
83,136
83,365
84,136
84,365
85,136
85,365
85,502
85,503
85,504
85,505
85,506
85,507
85,508
85,509
85,510
85,511
86,136
86,365
86,500
86,501
87,136
87,365
87,500
88,136
88,365
88,499
89,136
89,366
89,499
90,136
90,366
90,499
91,136
91,366
91,499
92,136
92,367
92,499
93,135
93,367
93,499
94,135
94,367
94,499
95,135
95,367
95,499
96,134
96,368
96,499
97,134
97,368
97,499
98,133
98,368
98,499
99,133
99,368
99,499
100,133
100,368
100,499
101,132
101,368
101,500
102,132
102,368
102,501
102,502
102,503
102,504
102,505
102,506
102,507
102,508
102,509
102,510
102,511
103,132
103,369
104,132
104,369
105,132
105,370
106,132
106,370
106,371
107,132
107,371
108,131
108,371
109,131
109,371
110,130
110,371
111,130
111,372
112,130
112,372
113,129
113,373
114,129
114,373
114,374
115,128
115,374
115,375
116,128
116,375
116,376
117,128
117,376
118,127
118,377
119,127
119,377
120,127
120,378
121,126
121,378
121,379
122,126
122,379
122,380
123,125
123,380
123,381
124,125
124,381
124,382
125,124
125,382
125,383
126,122
126,123
126,383
126,384
127,121
127,122
127,384
127,385
128,120
128,121
128,386
128,387
129,119
129,120
129,387
129,388
130,119
130,388
130,389
131,118
131,389
132,117
132,118
132,389
133,116
133,117
133,390
133,391
133,392
133,393
134,115
134,116
134,394
134,395
135,114
135,115
135,395
135,396
136,112
136,113
136,396
136,397
137,111
137,112
137,397
137,398
138,109
138,110
138,398
138,399
139,108
139,109
139,399
139,400
140,107
140,108
140,401
140,402
140,403
141,106
141,107
141,404
141,405
142,105
142,106
142,406
142,407
143,104
143,105
143,407
143,408
144,102
144,103
144,408
144,409
145,100
145,101
145,409
145,410
146,98
146,99
146,410
146,411
147,97
147,98
147,412
147,413
148,96
148,97
148,413
148,414
149,94
149,95
149,415
150,93
150,94
150,416
151,92
151,93
151,416
151,417
152,90
152,91
152,417
152,418
153,89
153,90
153,418
153,419
154,88
154,89
154,419
154,420
154,421
154,422
155,86
155,87
155,423
155,424
156,84
156,85
156,425
156,426
157,83
157,84
157,426
157,427
158,81
158,82
158,428
158,429
159,79
159,80
159,429
159,430
160,78
160,79
160,431
160,432
161,77
161,78
161,433
161,434
162,76
162,77
162,435
162,436
162,437
163,74
163,75
163,438
163,439
164,72
164,73
164,440
164,441
165,70
165,71
165,441
166,69
166,70
166,442
167,68
167,69
167,442
167,443
168,67
168,68
168,444
168,445
168,446
168,447
169,65
169,66
169,448
169,449
170,64
170,65
170,450
170,451
171,60
171,61
171,62
171,63
171,451
171,452
172,58
172,59
172,453
172,454
173,57
173,58
173,454
173,455
174,56
174,455
174,456
174,457
175,55
175,458
175,459
175,460
176,54
176,55
176,461
176,462
177,53
177,54
177,462
177,463
178,52
178,53
178,463
179,49
179,50
179,51
179,464
180,47
180,48
180,464
181,45
181,46
181,465
182,44
182,466
182,467
183,43
183,468
183,469
184,43
184,469
184,470
185,42
185,471
185,472
186,40
186,41
186,472
186,473
187,39
187,474
187,475
188,38
188,476
188,477
189,33
189,34
189,35
189,36
189,37
189,477
189,478
189,479
189,480
190,31
190,32
190,481
190,482
191,29
191,30
191,483
191,484
192,28
192,29
192,484
192,485
193,27
193,28
193,485
193,486
194,26
194,27
194,486
194,487
195,24
195,25
195,487
195,488
195,489
196,22
196,23
196,490
196,491
197,20
197,21
197,492
197,493
198,19
198,20
198,493
198,494
199,18
199,19
199,494
199,495
200,16
200,17
200,496
200,497
201,14
201,15
201,498
201,499
202,12
202,13
202,499
202,500
203,11
203,12
203,501
203,502
204,10
204,502
204,503
205,9
205,504
205,505
205,506
206,8
206,9
206,507
206,508
207,7
207,8
207,508
207,509
208,4
208,5
208,6
208,510
208,511
209,0
209,1
209,2
209,3
330,249
330,250
330,251
331,246
331,247
331,248
331,252
331,253
331,254
332,243
332,244
332,245
332,255
332,256
332,257
332,258
333,238
333,239
333,240
333,241
333,242
333,259
333,260
334,232
334,233
334,234
334,235
334,236
334,237
334,261
334,262
334,263
335,230
335,231
335,264
335,265
336,228
336,229
336,266
336,267
336,268
337,227
337,228
337,269
337,270
337,271
337,272
337,273
337,274
338,226
338,227
338,275
338,276
338,277
339,224
339,225
339,278
339,279
339,280
339,281
340,221
340,222
340,223
340,282
340,283
341,217
341,218
341,219
341,220
341,283
341,284
341,285
342,215
342,216
342,286
342,287
343,213
343,214
343,287
343,288
344,212
344,213
344,289
344,290
345,209
345,210
345,211
345,291
345,292
346,207
346,208
346,292
346,293
346,294
347,204
347,205
347,206
347,295
347,296
347,297
348,201
348,202
348,203
348,298
348,299
349,198
349,199
349,200
349,299
349,300
349,301
350,196
350,197
350,302
350,303
351,194
351,195
351,303
351,304
352,192
352,193
352,304
352,305
353,191
353,192
353,305
353,306
354,187
354,188
354,189
354,190
354,306
354,307
354,308
355,185
355,186
355,309
355,310
355,311
356,183
356,184
356,312
356,313
357,181
357,182
357,314
357,315
358,180
358,181
358,316
358,317
359,178
359,179
359,318
359,319
360,176
360,177
360,320
360,321
361,174
361,175
361,322
361,323
362,170
362,171
362,172
362,173
362,324
362,325
363,168
363,169
363,326
363,327
364,167
364,168
364,327
364,328
365,166
365,167
365,329
365,330
366,162
366,163
366,164
366,165
366,331
366,332
367,160
367,161
367,333
367,334
367,335
368,159
368,160
368,336
368,337
369,158
369,159
369,337
369,338
370,157
370,158
370,339
370,340
371,155
371,156
371,341
371,342
372,154
372,155
372,342
372,343
373,151
373,152
373,153
373,343
373,344
374,149
374,150
374,344
374,345
375,148
375,149
375,345
375,346
376,146
376,147
376,148
376,170
376,171
376,172
376,173
376,174
376,175
376,176
376,177
376,178
376,179
376,180
376,347
376,348
376,349
377,144
377,145
377,169
377,181
377,350
377,351
378,142
378,143
378,168
378,181
378,352
378,353
379,141
379,142
379,168
379,181
379,353
379,354
379,355
380,140
380,141
380,168
380,181
380,356
380,357
381,139
381,168
381,181
381,358
381,359
382,138
382,168
382,181
382,359
382,360
382,361
383,137
383,168
383,181
383,362
