y_coord,x_coord
0,119
0,328
1,119
1,328
2,119
2,328
3,119
3,328
4,119
4,328
5,119
5,328
6,119
6,328
7,119
7,328
8,120
8,328
9,120
9,328
10,121
10,328
11,121
11,328
12,121
12,328
13,121
13,328
14,121
14,329
14,330
15,121
15,331
15,332
16,119
16,120
16,121
16,332
16,333
17,118
17,333
18,117
18,333
19,117
19,333
20,116
20,333
21,116
21,333
22,116
22,333
23,116
23,333
24,116
24,333
25,116
25,333
26,116
26,333
27,116
27,333
28,116
28,333
29,116
29,334
30,116
30,334
30,335
31,116
31,335
32,116
32,336
33,116
33,336
33,337
34,116
34,337
35,116
35,337
36,115
36,337
37,115
37,337
38,115
38,337
39,115
39,337
40,115
40,338
41,114
41,338
42,114
42,338
43,114
43,338
44,114
44,338
45,114
45,338
46,113
46,338
47,113
47,338
48,113
48,338
49,112
49,338
50,112
50,338
51,112
51,338
52,111
52,338
53,111
53,338
54,111
54,338
55,111
55,337
56,111
56,338
57,110
57,111
57,339
57,340
57,341
58,109
58,342
58,343
59,108
59,343
60,108
60,343
61,108
61,343
62,108
62,343
63,108
63,343
64,108
64,343
65,108
65,343
66,108
66,344
66,345
66,346
66,347
66,348
66,349
66,350
67,106
67,107
67,108
67,351
67,352
68,104
68,105
68,353
68,354
69,103
69,104
69,355
69,356
70,103
70,356
71,102
71,356
72,102
72,357
73,102
73,357
74,102
74,358
75,102
75,358
75,359
76,102
76,359
77,101
77,102
77,360
78,92
78,93
78,94
78,95
78,96
78,97
78,98
78,99
78,100
78,101
78,360
79,90
79,91
79,361
80,89
80,90
80,361
80,362
81,88
81,89
81,362
81,363
81,364
82,87
82,88
82,365
82,366
82,367
83,87
83,368
83,369
84,86
84,370
84,371
85,85
85,86
85,371
85,372
86,85
86,372
86,373
87,84
87,374
87,375
88,83
88,84
88,375
88,376
89,82
89,83
89,376
89,377
89,378
90,82
90,379
90,380
90,381
91,81
91,382
91,383
92,81
92,383
92,384
93,76
93,77
93,78
93,79
93,80
93,384
93,385
94,74
94,75
94,385
94,386
95,74
95,386
95,387
96,73
96,387
96,388
97,73
97,388
97,389
98,72
98,73
98,389
99,71
99,72
99,389
100,70
100,71
100,389
101,66
101,67
101,68
101,69
101,389
102,64
102,65
102,389
103,63
103,64
103,390
104,59
104,60
104,61
104,62
104,63
104,391
104,392
105,57
105,58
105,393
105,394
105,395
105,396
105,397
105,398
105,399
105,400
106,55
106,56
106,401
106,402
107,54
107,55
107,402
107,403
108,53
108,54
108,403
109,52
109,53
109,404
110,52
110,404
111,51
111,404
112,50
112,51
112,405
113,45
113,46
113,47
113,48
113,49
113,50
113,405
113,406
113,407
113,408
113,409
113,410
113,411
113,412
113,413
113,414
114,42
114,43
114,44
114,415
114,416
114,417
115,41
115,418
115,419
116,40
116,420
116,421
117,40
117,421
117,422
118,39
118,422
119,39
119,423
120,35
120,36
120,37
120,38
120,39
120,423
120,424
121,33
121,34
121,425
121,426
122,31
122,32
122,427
122,428
123,30
123,31
123,428
124,29
124,30
124,428
125,28
125,29
125,428
126,27
126,28
126,429
126,430
126,431
126,432
126,433
126,434
126,435
126,436
126,437
126,438
127,27
127,439
127,440
128,26
128,440
128,441
128,442
129,26
129,443
129,444
130,26
130,445
131,25
131,445
132,11
132,12
132,13
132,14
132,15
132,16
132,17
132,18
132,19
132,20
132,21
132,22
132,23
132,24
132,25
132,445
133,9
133,10
133,445
134,9
134,445
135,8
135,445
136,8
136,445
137,8
137,445
138,8
138,446
139,8
139,446
139,447
140,8
140,447
140,448
140,449
140,450
140,451
140,452
140,453
141,7
141,8
141,454
141,455
142,6
142,7
142,456
142,457
142,458
142,459
142,460
142,461
143,4
143,5
143,462
143,463
143,464
143,465
143,466
143,467
143,468
144,2
144,3
144,469
144,470
145,0
145,1
145,471
145,472
145,473
146,474
146,475
147,475
147,476
148,476
148,477
148,478
148,479
148,480
149,481
149,482
150,482
150,483
151,483
151,484
152,484
152,485
153,485
153,486
154,486
154,487
155,487
155,488
156,489
156,490
157,490
157,491
158,491
158,492
159,493
159,494
159,495
159,496
159,497
160,498
160,499
161,499
161,500
162,500
162,501
163,501
164,502
165,502
165,503
166,503
166,504
166,505
167,506
167,507
168,508
168,509
169,509
169,510
170,510
171,511
266,218
266,219
266,220
266,221
266,222
266,223
266,224
266,225
266,226
266,227
266,228
266,229
266,230
266,231
266,232
267,216
267,217
267,233
267,234
267,235
267,236
267,237
267,238
268,215
268,216
268,239
268,240
269,211
269,212
269,213
269,214
269,215
269,241
269,242
269,243
270,207
270,208
270,209
270,210
270,244
270,245
271,205
271,206
271,245
271,246
272,204
272,205
272,247
272,248
273,203
273,204
273,248
273,249
274,202
274,203
274,249
274,250
275,201
275,202
275,250
275,251
276,188
276,189
